season,player_id,player_name,team_name,team_short_name,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,sack
2020,4036650,Shai Werts,Eagles,GASO,40.9,2.8,296,15,12.5,9.6,-7.2,0.4,-7.7
2020,4044431,KJ Costello,Bulldogs,MSST,40.8,-21.3,245,-8.8,5.5,-1.6,-10,-0.7,-11.9
2020,4373851,Desmond Trotter,Jaguars,USA,40,-1.2,355,13.6,35.4,-4.5,-18.8,3.3,-20.7
2020,4360890,Jordan McCloud,Bulls,USF,39.1,-9,270,2.9,15.1,-1.9,-10.5,1.2,-11.5
2020,3858269,Ross Bowers,Huskies,NIU,39.1,-1.9,259,8.7,17.8,-3.7,-7.8,3,-8.4
2020,4365325,Colby Suits,Warhawks,ULM,37.9,-3.3,301,8.3,11.6,3.6,-6.8,1.7,-8.6
2020,4239994,Chase Brice,Blue Devils,DUKE,37.4,-26.2,471,-3.1,11.8,3.1,-17.9,4.5,-22.5
2020,4034332,Mike Collins,Owls,RICE,34.9,3.1,123,7.5,17.4,-2.3,-5.8,0.3,-7.8
2020,4430635,Will Plummer,Wildcats,ARIZ,33.5,-10.8,121,-4,-1.6,1,-4.6,1.2,-4.6
2020,4258236,Nick Tronti,Owls,FAU,33.3,-8.9,254,2.8,13,-4.3,-7.8,1.9,-7.8
2020,4570259,Daniel Richardson,Chippewas,CMU,32.4,-2.8,125,2.8,10,-1,-5.6,0.1,-6.5
2020,4037121,Rex Culpepper,Orange,SYR,29.1,-25.5,235,-11.7,2.4,-4.3,-7,-0.5,-9.3
2020,4428890,Levi Williams,Cowboys,WYO,24.8,-14.5,189,-4.8,0.8,3,-8.4,0.4,-9.3
2020,4243258,Jason Shelley,Aggies,USU,24,-15.8,142,-6.3,-3.5,1.8,-4.8,0.2,-4.8
2020,4596472,Jalon Daniels,Jayhawks,KU,23.7,-40,247,-17,-5.1,-1.1,-11.8,1.1,-11.8
2020,4374062,Trae Hall,Lobos,UNM,21.3,-13,150,-4.7,-2.4,4,-5.3,0.2,-6.5
2020,4568336,Zach Gibson,Zips,AKR,20,-17.7,195,-5.9,7.2,-4.8,-9,0.8,-9
2020,4239937,Matt McDonald,Falcons,BGSU,17.8,-17,165,-5.7,-0.2,-0.4,-4.9,-0.2,-4.9
2020,4687558,Jonah Johnson,Aggies,NMSU,14.9,-5.9,88,-1.2,0.9,-0.2,-1.7,-0.1,-1.7
2021,4432577,C.J. Stroud,Buckeyes,OSU,91.6,95.3,519,97.6,104.3,-0.2,-5.3,0.1,-6.6
2021,4685720,Bryce Young,Crimson Tide,ALA,87.6,86.7,678,98.8,109.4,7.6,-21,2.2,-21.8
2021,4259553,Stetson Bennett IV,Bulldogs,UGA,86.7,50.8,373,52.7,50.7,8.3,-9.9,4.2,-10.5
2021,4431611,Caleb Williams,Sooners,OU,86.5,48.1,319,53.6,43.7,21.3,-13.8,2.8,-14.2
2021,4260394,Aidan O'Connell,Boilermakers,PUR,85.7,65.7,496,77.3,83.6,1.8,-13.7,6.3,-14.6
2021,4362075,Cameron Rising,Utes,UTAH,84.2,64.6,430,72.5,47.4,23.9,-3.9,5.7,-3.9
2021,4240069,Malik Cunningham,Cardinals,LOU,81.9,68.3,542,79.7,49.4,44.2,-14.2,1,-14.8
2021,4427936,Grayson McCall,Chanticleers,CCU,81.5,67.1,357,74.4,74.7,7.2,-8.2,1.2,-8.7
2021,4240703,Kenny Pickett,Panthers,PITT,81.2,89.9,642,103.7,99.6,19.4,-19.4,5.5,-20.8
2021,4362874,Matt Corral,Rebels,MISS,80.5,65.6,592,73.7,54.3,35.2,-13.8,-0.1,-15.9
2021,4685186,Tyler Van Dyke,Hurricanes,MIA,80.1,53.2,417,64.2,62.5,6.1,-10.9,7.2,-11.4
2021,4361994,Sam Hartman,Demon Deacons,WAKE,79.6,79.1,701,95.8,84.7,25.1,-17.7,4.4,-18.5
2021,4367178,Dorian Thompson-Robinson,Bruins,UCLA,79,51.5,457,65.5,48,28.7,-10.5,1,-12.1
2021,4250360,Bailey Zappe,Huskies,HBU,78.6,115.2,815,115.5,119.8,-2.2,-7,5.3,-7
2021,4373632,Jaren Hall,Cougars,BYU,77.9,48.3,394,59.9,45.8,21.9,-8.8,2.4,-10.4
2021,4240858,Hendon Hooker,Volunteers,TENN,77.9,38.7,514,51.8,59.4,9.5,-17,3,-20.1
2021,4430590,Payton Thorne,Spartans,MSU,77.7,44.4,527,58.5,55.7,13.4,-12.7,2.1,-13.3
2021,4361418,Will Levis,Wildcats,UK,76.8,50.3,494,61.1,44.4,25.9,-13.1,3.9,-13.1
2021,4567149,KJ Jefferson,Razorbacks,ARK,76.7,36,487,51.5,49.6,18,-16.1,2.1,-17.9
2021,4036419,Skylar Thompson,Wildcats,KSU,76.1,32.1,305,38.7,43.5,5.2,-10.4,1.4,-11.2
2021,4426875,Sam Howell,Tar Heels,UNC,76.1,50.6,565,63.6,46.7,43.5,-26.2,1.3,-27.9
2021,4245186,Frank Harris,Roadrunners,UTSA,75.8,70.8,551,84.3,68.9,20,-10.5,8,-12.6
2021,4370775,Brennan Armstrong,Cavaliers,UVA,75.4,67.7,644,82.1,86.3,11.8,-17.9,5.2,-21.2
2021,4427455,Cade McNamara,Wolverines,MICH,75.4,24.8,403,39.7,45.7,-0.5,-7,2.1,-7.6
2021,4244068,Dustin Crum,Golden Flashes,KENT,74.1,68.4,604,80.9,51.1,43.5,-18.7,5.2,-18.9
2021,4242331,Jack Coan,Badgers,WISC,72.8,28.3,479,46.1,67.5,-2.7,-20.1,1.9,-20.9
2021,4361182,Adrian Martinez,Cornhuskers,NEB,72.4,31.3,468,47.7,46.6,19.4,-15.6,-1.1,-17.4
2021,4239086,Desmond Ridder,Bearcats,CIN,71.9,48.9,544,60.1,57.7,20.9,-16,-1.4,-17.2
2021,4361653,Devin Leary,Wolfpack,NCST,71.9,37.8,532,54,68.1,-0.5,-14.8,3.8,-17.2
2021,4360175,Clayton Tune,Cougars,HOU,71.5,59.7,576,77.3,86,9.1,-20.8,3.2,-20.8
2021,4360824,Chance Nolan,Beavers,ORST,70.9,33.9,435,45.1,43.7,14.2,-9.3,-0.9,-12
2021,4567097,Taulia Tagovailoa,Terrapins,MD,70.4,34.2,598,48.4,63.4,-1.2,-16.3,2.9,-17
2021,4362915,Gerry Bohanon,Bears,BAY,70.2,29,370,40.5,34.3,12.5,-6.3,0.6,-6.9
2021,4242512,Malik Willis,Flames,LIB,70.1,58.9,585,67.6,40.2,54.7,-28.2,2.2,-29.5
2021,4361741,Brock Purdy,Cyclones,ISU,70,33.3,542,51.7,63.4,1.1,-12.8,1.9,-14.7
2021,4360271,Tanner Mordecai,Mustangs,SMU,69.6,53,566,66.4,71,6.1,-9.6,-0.8,-10.1
2021,4426499,Hank Bachmeier,Broncos,BSU,69.4,31.9,500,48.5,59,3.9,-15.4,2.9,-17.3
2021,4360230,Emory Jones,Gators,FLA,69.4,35,535,50,43.4,11.2,-4.9,0.3,-4.9
2021,4361825,Spencer Sanders,Cowboys,OKST,68.1,28.6,592,51.7,44.9,10.3,-9.2,7,-10.2
2021,4239994,Chase Brice,Mountaineers,APP,67.9,44.9,497,59.4,60.7,6.1,-8.9,3.2,-10.6
2021,4426348,Jayden Daniels,Sun Devils,ASU,67.2,33.3,489,47.2,33.6,31.6,-15.1,-3.1,-15.1
2021,4038809,Jake Bentley,Utes,UTAH,67.2,44.1,379,55,59.1,6,-12.7,4,-12.7
2021,4035312,Anthony Brown Jr.,Ducks,ORE,66.8,38.2,595,55.3,44.4,23.2,-10.9,0.1,-12.3
2021,4243322,Jake Haener,Bulldogs,FRES,66.5,43.6,614,62.7,75.9,-1.5,-12.9,3.1,-14.7
2021,4259592,Sean Clifford,Nittany Lions,PSU,66.2,20,551,41.8,55.3,5.9,-19.6,3.5,-21.9
2021,4241965,Rocky Lombardi,Huskies,NIU,65.7,50.6,492,66,50.2,17.4,-4.2,2.8,-4.5
2021,4685201,Tanner McKee,Cardinal,STAN,65.1,16.3,416,29.2,41.4,-1,-13.1,3.7,-15.2
2021,4427105,Max Duggan,Horned Frogs,TCU,65,23.9,355,35.4,35.6,13.6,-11.2,0.2,-13.8
2021,4240756,Tanner Morgan,Golden Gophers,MINN,64.6,10.7,343,24.8,35.7,-0.3,-14.1,5.4,-15.9
2021,4242408,Chase Garbers,Golden Bears,CAL,64.5,23.3,486,40,34.8,19.8,-13.6,-0.9,-13.6
2021,4361435,Carson Strong,Wolf Pack,NEV,64.5,44.3,634,63.7,86.5,-3.6,-21.2,4.2,-23.5
2021,4363410,Dylan Hopkins,Blazers,UAB,64.3,23.7,349,35.1,51.7,5.6,-20.2,-1.2,-21
2021,4693814,Haaziq Daniels,Falcons,AFA,64.2,17.6,283,27.8,20.8,11.8,-4.8,-0.6,-4.8
2021,4036473,Logan Bonner,Aggies,USU,63.7,43,552,61.4,73.6,-3.2,-12.4,5.7,-14.8
2021,4427243,Brett Gabbert,RedHawks,M-OH,63.5,36,390,46.6,48.2,5.4,-7.6,1.2,-8
2021,4685740,Max Johnson,Tigers,LSU,63.2,9,472,27.4,48.2,-2.4,-19.2,3.5,-21.9
2021,4426444,Connor Bazelak,Tigers,MIZ,63.1,14.9,450,29.7,29.7,0.2,-8,7.2,-8
2021,4360799,Jordan Travis,Seminoles,FSU,63,7.8,368,23.2,30.8,6.8,-16.1,2.1,-16.6
2021,4606194,Seth Henigan,Tigers,MEM,62.9,34.3,524,51.6,61.1,2.4,-10.9,2.1,-13.7
2021,4570259,Daniel Richardson,Chippewas,CMU,62,29.2,364,40.8,53.5,-5.1,-7.3,0.2,-7.8
2021,4362073,Casey Thompson,Longhorns,TEX,61.4,12.3,352,23.9,31.2,3.1,-9.1,-0.4,-10
2021,4362230,Kaleb Eleby,Broncos,WMU,61.4,33,505,48.1,65.7,-1.7,-18,3.5,-19.3
2021,4360131,Holton Ahlers,Pirates,ECU,61,22.1,570,42.1,53.9,9.7,-22,1.6,-23.3
2021,4244029,Jarret Doege,Mountaineers,WVU,60.9,15.7,522,35.1,54.3,1,-20.9,2.4,-22.4
2021,4697623,Jayden de Laura,Cougars,WSU,60.9,18.4,430,34.1,40.8,6.3,-11.5,-0.7,-12.3
2021,4427191,Dequan Finn,Rockets,TOL,60.6,30.1,408,41.2,19.8,36.2,-14.4,1.1,-15.9
2021,4241556,Levi Lewis,Ragin' Cajuns,UL,60.1,33.2,529,49.6,43.5,19.9,-16.1,3.2,-16.8
2021,4426966,Garrett Shrader,Orange,SYR,59,1.1,442,18.6,11.8,22.1,-15.6,0.8,-16.1
2021,4242490,Braxton Burmeister,Hokies,VT,58.1,13.2,400,27.7,22.9,18.8,-15,1.4,-15.5
2021,4426847,Zach Calzada,Aggies,TA&M,57.4,-0.4,398,15.3,18.2,3.6,-8.4,2.5,-8.8
2021,4243276,Todd Centeio,Rams,CSU,57.3,18.5,543,37.3,40.7,11.2,-13.5,-0.2,-14.3
2021,4428512,Kedon Slovis,Trojans,USC,56.2,6.9,362,19,26.1,-0.4,-7.4,1.7,-8.4
2021,4575668,Gavin Hardison,Miners,UTEP,56.2,23.4,457,38.6,52.3,1.6,-13.2,1.8,-17.2
2021,4426335,Graham Mertz,Badgers,WISC,56.1,-9,365,7.4,18.8,-3.8,-10.2,4.4,-12
2021,4037293,Lucas Johnson,Aztecs,SDSU,55.5,9.9,314,23.3,26.7,6.1,-8.7,0.6,-10.1
2021,4360056,Ben Bryant,Eagles,EMU,55.4,28.8,520,44.9,63.2,-0.2,-22.1,5.6,-23.6
2021,4239714,Kyle Vantrease,Bulls,BUFF,55.3,18.8,324,27,25.5,2.4,-3.9,3.4,-4.4
2021,4037642,Austin Kendall,Bulldogs,LT,54.8,6.8,336,20.1,26.7,5.6,-9.7,-0.5,-11.4
2021,4362365,Davis Brin,Golden Hurricane,TLSA,54.8,14.5,527,34.4,49.6,-3.6,-12.9,3.3,-14.8
2021,4430686,Grant Wells,Thundering Herd,MRSH,54.5,26.3,537,43.1,49.1,2,-8,2.3,-10.3
2021,4259269,Chris Reynolds,49ers,CLT,53,22.5,471,40.4,51.9,-0.5,-11.7,3.4,-14.5
2021,4239939,Dennis Grosel,Eagles,BC,52.8,-2.4,262,8.6,10.6,5.4,-8.6,1.8,-9.1
2021,4369448,Darren Grainger,Panthers,GAST,52.5,17.2,385,31,29.6,12.3,-10.4,0.9,-11.8
2021,4429066,Jeff Sims,Yellow Jackets,GT,52.1,2.1,270,12.5,11.9,8.5,-6.7,0.5,-8.6
2021,4569598,Dylan Morris,Huskies,WASH,51.8,7.3,443,25.1,30.6,2.7,-12.9,5.2,-13.4
2021,4430431,Kurtis Rourke,Bobcats,OHIO,51.3,14.6,363,26.3,23.4,10.7,-8.1,0.8,-8.6
2021,4039210,Drew Plitt,Cardinals,BALL,50.1,10.8,528,30.6,36,6.4,-14.6,3.8,-15.7
2021,4360480,Spencer Petras,Hawkeyes,IOWA,49.2,-10.9,361,5.4,13.5,-1.6,-12.7,6.6,-13.2
2021,4433969,Timmy McClain,Bulls,USF,46.3,-8.5,410,8.7,21.4,-0.2,-12.1,0.6,-13.1
2021,4373934,Chevan Cordeiro,Rainbow Warriors,HAW,45.3,4.8,495,20.9,24,10.3,-13.6,0.7,-14
2021,4361222,Layne Hatcher,Red Wolves,ARST,44.9,5.9,420,20.6,32,3,-16.9,3.5,-17.6
2021,4430775,Hayden Wolff,Monarchs,ODU,44.7,5.2,286,15.4,25.1,-0.3,-8.2,-0.7,-8.8
2021,4360163,Austin Aune,Mean Green,UNT,44.5,-1.7,413,13.6,7.1,9.7,-5.1,2,-5.1
2021,4048232,Jake Constantine,Owls,RICE,43.6,4.3,260,13.1,21.6,-1.1,-6.7,0.5,-8
2021,4429020,DJ Uiagalelei,Tigers,CLEM,43.2,-26.4,522,-1.2,11.4,-0.7,-14.2,3,-14.9
2021,4597499,Mikey Keene,Knights,UCF,43,-1.3,331,11.7,24,-2,-10.1,0.7,-11
2021,4429149,Brendon Lewis,Buffaloes,COLO,43,-18.4,396,0.5,6.8,10,-17.6,1.8,-18.1
2021,4428961,Jordan Yates,Yellow Jackets,GT,42.8,-14.4,245,-2,5.5,2.7,-10.5,0.5,-10.6
2021,4360403,Gunnar Holmberg,Blue Devils,DUKE,41.9,-2.7,441,14,33.9,-10.5,-9.5,0.6,-10.1
2021,4427914,D'Wan Mathis,Owls,TEM,41.8,-4.9,264,6.1,11.8,3.7,-7.5,-1.2,-8.2
2021,4685039,Michael Pratt,Green Wave,TULN,41.7,-16.8,471,4.5,20.8,-1.6,-15.2,1.2,-15.9
2021,4360900,Jason Bean,Jayhawks,KU,40.8,-3.7,297,8.2,10.4,2.1,-4.9,0.7,-4.9
2021,4035225,Nick Starkel,Spartans,SJSU,39.9,-9.3,285,3.5,10.9,0.6,-7.8,1.6,-9.7
2021,4240628,N'Kosi Perry,Owls,FAU,39.8,-5.1,487,14.6,40.6,-11,-14.8,2.2,-17.1
2021,4430635,Will Plummer,Wildcats,ARIZ,39.5,-15.2,354,1.3,8.4,4.6,-10.5,-0.2,-11.4
2021,4362723,Gunnar Watson,Trojans,TROY,39,-3.4,276,8.1,18.2,-2.1,-9.3,3,-11.2
2021,4687558,Jonah Johnson,Miners,UTEP,38.1,-25.2,603,2.9,20.3,0.4,-17.7,2,-19.7
2021,4371730,Brady McBride,Bobcats,TXST,36.6,-4.7,350,11.1,21.9,0.1,-13,2.1,-13.3
2021,4243539,Noah Vedral,Scarlet Knights,RUTG,36.4,-33,429,-10.2,3,0.2,-11.4,-0.3,-13
2021,4433932,Mike Wright Jr.,Commodores,VAN,34.9,-23.3,287,-6.6,-0.8,2.3,-6.8,-0.2,-8
2021,4239937,Matt McDonald,Falcons,BGSU,33.4,-13.7,518,9.6,27.7,7.8,-23.1,-0.8,-25.2
2021,4362140,Steven Krajewski,Huskies,CONN,32.4,-12.4,322,2.2,0.8,7.1,-7.5,2.8,-8.4
2021,4686164,Tai Lavatai,Midshipmen,NAVY,31.9,-21.4,249,-8.6,5.2,-4.3,-9.9,0.4,-9.9
2021,4361690,Sean Chambers,Cowboys,WYO,29,-11.3,264,1.2,7.5,1.7,-7.7,-0.3,-7.7
2021,4038940,Terry Wilson,Lobos,UNM,27.8,-15.5,246,-2.7,9.6,-3.3,-7.4,-1,-8.1
2021,4683451,Cameron Friel,Rebels,UNLV,27.8,-26.2,295,-10,13.6,-9.8,-13.2,0.9,-14.5
2021,4431375,Ken Seals,Commodores,VAN,26.5,-19.4,285,-4.7,1.2,-0.5,-6.1,1.2,-6.6
2021,4683282,Justin Lynch,Owls,TEM,25.2,-22.6,245,-5.9,0.2,-2.1,-2.9,-1.1,-2.9
2021,4036215,Max Bortenschlager,Panthers,FIU,24.9,-31.3,425,-8.3,14.5,-3.2,-21.5,2.6,-22.1
2021,4243535,D.J. Mack Jr.,Monarchs,ODU,20.4,-30.9,261,-13.3,-3.1,-1.5,-9.2,0.9,-9.7
2021,4683471,Brady Olson,Minutemen,MASS,13.7,-38.7,278,-17.6,-9.5,-3.1,-4.3,0.3,-5.3
2021,4361375,Justin Tomlin,Eagles,GASO,13.5,-39.3,245,-22.9,-1.2,-12.1,-8.9,-0.3,-9.3
2022,4240858,Hendon Hooker,Volunteers,TENN,89.5,80.8,496,83.6,71.9,18,-11.4,5.5,-12
2022,4432577,C.J. Stroud,Buckeyes,OSU,88.9,71.5,474,75.9,76.9,3,-6.4,4,-8
2022,4596472,Jalon Daniels,Jayhawks,KU,87.9,60,327,60.5,48.9,11.8,-3,3.1,-3.7
2022,4259553,Stetson Bennett IV,Bulldogs,UGA,87.8,91.3,546,92.1,87.4,6.8,-4.7,3,-5.3
2022,4431611,Caleb Williams,Trojans,USC,87.7,116.1,667,130.1,110,31.6,-17,5.5,-17
2022,4685720,Bryce Young,Crimson Tide,ALA,86.2,69.6,468,74.2,69.3,13.4,-10.8,2.6,-11
2022,4360799,Jordan Travis,Seminoles,FSU,85.8,69.6,489,77.9,56.4,27.4,-8.4,4.4,-10.5
2022,4426338,Bo Nix,Ducks,ORE,85.1,89.5,545,92.2,74.1,20.2,-2.6,0.4,-2.6
2022,4362075,Cameron Rising,Utes,UTAH,83.1,72,493,84.3,57.1,28.9,-5.3,3.3,-5.3
2022,4431452,Drake Maye,Tar Heels,UNC,82.4,97,748,120.2,115,27.6,-23.9,2.5,-24.9
2022,4367178,Dorian Thompson-Robinson,Bruins,UCLA,82,82.2,541,93.7,76.3,27.4,-9.1,-0.4,-9.7
2022,4567149,KJ Jefferson,Razorbacks,ARK,81.4,62.3,491,74.8,61.8,22.5,-12.2,1.6,-12.2
2022,4360423,Michael Penix Jr.,Huskies,WASH,81.1,90,638,100,97.9,1.7,-3.1,3.3,-3.1
2022,4373632,Jaren Hall,Cougars,BYU,79.3,68,502,75.6,73.3,8.6,-7.6,2.7,-8.5
2022,4426348,Jayden Daniels,Tigers,LSU,79.1,57.7,622,74.2,60.8,33.7,-23.8,3.8,-24.5
2022,4433970,J.J. McCarthy,Wolverines,MICH,79.1,40.1,430,51.5,45.4,10.1,-7.6,4.7,-9.1
2022,4427105,Max Duggan,Horned Frogs,TCU,78.2,60.5,588,76.8,68.6,22.7,-17.7,4,-18.5
2022,4245186,Frank Harris,Roadrunners,UTSA,77.2,90.3,644,110.3,98.2,28.3,-17.1,2.3,-18.8
2022,4361994,Sam Hartman,Demon Deacons,WAKE,76.2,49.7,578,69.3,95.2,-9.9,-20.8,7.8,-23.7
2022,4360131,Holton Ahlers,Pirates,ECU,75.7,69.3,584,84.9,79.6,10.4,-9.4,4.6,-10.3
2022,4360175,Clayton Tune,Cougars,HOU,75.6,84.1,683,102.2,92.7,25.9,-14.2,-0.2,-17.4
2022,4427238,Dillon Gabriel,Sooners,OU,74.9,46.6,496,58.6,54.6,17.3,-12.8,0.1,-13.8
2022,4243276,Todd Centeio,Dukes,JMU,74,55.4,410,60.1,55.2,15.5,-8.5,-0.5,-10.3
2022,4259592,Sean Clifford,Nittany Lions,PSU,73.9,36.3,454,49.7,53.1,5.3,-11,3.2,-11.9
2022,4430431,Kurtis Rourke,Bobcats,OHIO,73.8,63.7,456,74.7,80.7,8.9,-12.4,-0.5,-14.7
2022,4683423,Riley Leonard,Blue Devils,DUKE,73.7,52.3,556,68,51.8,26.2,-9.2,0.3,-10.2
2022,4361182,Adrian Martinez,Wildcats,KSU,73.1,26.9,321,37.4,19.8,27.9,-8.2,-0.7,-9.6
2022,4689114,Jaxson Dart,Rebels,MISS,72.9,26.9,533,41.6,40,9.3,-7.7,0.2,-7.7
2022,4260394,Aidan O'Connell,Boilermakers,PUR,71.8,24.1,576,45.5,51.4,-0.3,-13,8.1,-13.7
2022,4429084,Anthony Richardson Sr.,Gators,FLA,71.2,27.1,470,40.4,24.5,22.9,-6,-1.1,-6
2022,4361825,Spencer Sanders,Cowboys,OKST,71.1,37.9,512,50.1,29,21.6,-6.7,6,-6.7
2022,4243322,Jake Haener,Bulldogs,FRES,71,41.9,433,50.8,63,0.2,-14.7,3,-15.5
2022,4240069,Malik Cunningham,Cardinals,LOU,70.6,20.9,362,34.5,21.8,23.7,-11.1,0.7,-11.6
2022,4426494,John Rhys Plumlee,Knights,UCF,69.8,43.2,541,54.9,30.3,36.1,-13.8,3.1,-14.9
2022,4430590,Payton Thorne,Spartans,MSU,69.8,22.6,498,37.3,42.4,-1.8,-9.3,6,-9.3
2022,4567097,Taulia Tagovailoa,Terrapins,MD,69.6,33.5,514,48.6,61.6,5.2,-17,-0.3,-17.9
2022,4368343,Austin Reed,Hilltoppers,WKU,69,64.7,738,84.3,84.3,6.6,-7.4,1.7,-8.9
2022,4569184,Trenton Bourguet,Sun Devils,ASU,68.7,22.6,244,30,32.3,3.7,-5.1,0,-6.2
2022,4240391,Tommy DeVito,Fighting Illini,ILL,68.7,28.5,477,44.7,52.7,4.5,-17.6,5.4,-18
2022,4431325,Taylen Green,Broncos,BOIS,68.5,31.3,391,42,26.6,21.4,-3.4,-1.7,-4.4
2022,4426966,Garrett Shrader,Orange,SYR,68.3,23.2,532,42.1,42.1,21.7,-20.3,-0.8,-20.8
2022,4429088,Drew Pyne,Fighting Irish,ND,68.3,23.4,322,32,37.4,2.3,-6.8,0,-7.6
2022,4427936,Grayson McCall,Chanticleers,CCU,68.1,45.2,421,57.7,64.7,1.9,-12.4,3.5,-12.4
2022,4685039,Michael Pratt,Green Wave,TULN,67.5,43.6,495,57.8,53.2,20.2,-14.3,-0.2,-15.4
2022,4360271,Tanner Mordecai,Mustangs,SMU,67.1,39,538,53.2,61.4,-2.9,-10.6,6.1,-11.2
2022,4360163,Austin Aune,Mean Green,UNT,66.7,42.8,497,55.9,57.9,0.9,-6,3.3,-6.4
2022,4428439,Collin Schlee,Golden Flashes,KENT,66.1,36.3,402,46.8,33.1,24.5,-9.8,0.3,-11.1
2022,5084180,Diego Pavia,Aggies,NMSU,65.7,31.4,306,35,18.8,21,-4.6,0.8,-5.7
2022,4429435,Brady Cook,Tigers,MIZ,65.3,29,583,47.2,39,20.8,-14,2.7,-15.3
2022,4697623,Jayden de Laura,Wildcats,ARIZ,65,31.4,535,47.4,59.1,4.1,-16.2,2.2,-17.9
2022,4360689,Tyler Shough,Red Raiders,TTU,65,15.8,268,25.5,23,9.6,-5.6,-0.3,-6.7
2022,4429020,DJ Uiagalelei,Tigers,CLEM,64.8,21,545,38.9,43.4,3.3,-12.1,5.1,-12.8
2022,4889929,Quinn Ewers,Longhorns,TEX,64.8,13.1,352,25,33.3,-0.5,-6.5,-0.2,-7.5
2022,102597,Will Rogers,Bulldogs,MSST,64.7,16.8,713,38.8,63.4,-8,-15.6,2.2,-18.6
2022,4362073,Casey Thompson,Cornhuskers,NEB,64.5,19.7,359,34.5,42.8,8.1,-17.9,3.2,-19.6
2022,4239714,Kyle Vantrease,Eagles,GASO,64.2,46.5,687,72.4,68.4,0.2,-3.5,7.5,-3.9
2022,4374303,JT Daniels,Mountaineers,WVU,62.9,12.8,393,27.1,36.5,-2,-10,3.5,-11
2022,4259269,Chris Reynolds,49ers,CLT,61.5,25.6,401,36.7,46.8,1.2,-14,4.3,-15.5
2022,4361418,Will Levis,Wildcats,UK,60.9,16.2,400,29.9,49.9,0.3,-21.9,2.8,-22.8
2022,4362894,Jalen Mayden,Aztecs,SDSU,60.7,22.6,335,36,37.3,11.7,-10.5,-1.5,-11.5
2022,4362260,Carter Bradley,Jaguars,USA,60.1,32,530,47.8,58.4,2.4,-11.9,0.5,-13.6
2022,4606194,Seth Henigan,Tigers,MEM,59.8,37.8,634,56.1,67.2,1.7,-18.4,7.7,-20.5
2022,4239994,Chase Brice,Mountaineers,APP,59.6,21.7,453,35.1,40.7,-2.5,-8.2,5.3,-8.5
2022,4686137,Parker McNeil,Bulldogs,LT,59.5,10.6,268,17,24.5,-0.8,-6.5,0.1,-6.9
2022,4431114,Ben Gulbranson,Beavers,ORST,59.4,6.9,262,15.6,14.5,7.1,-6.8,1,-6.8
2022,4426339,Spencer Rattler,Gamecocks,SC,59.3,11.1,503,28.5,42.5,2.5,-16.3,1.9,-18.7
2022,4427191,Dequan Finn,Rockets,TOL,58.3,32.7,495,46.8,35.1,26.3,-12.2,-1.2,-13.4
2022,4688380,Cam Ward,Cougars,WSU,58.3,17.8,645,40.4,48,18.6,-24.6,0.5,-26.6
2022,4433932,Mike Wright Jr.,Commodores,VAN,58,9.2,243,17.2,9.9,9.6,-2.7,0.5,-2.7
2022,4363410,Dylan Hopkins,Blazers,UAB,57.8,19.2,307,28.4,36.7,-0.3,-7.5,0.7,-8.8
2022,4241193,Taylor Powell,Eagles,EMU,57.6,21.7,350,33.7,44.6,1.5,-15.5,4,-16.4
2022,4360056,Ben Bryant,Bearcats,CIN,57.4,21.9,426,37.8,60.5,-2,-17.5,-1,-20
2022,4565315,Blake Shapen,Bears,BAY,57.1,7.7,476,26.3,42.9,-3.3,-14,1.4,-15.2
2022,4369448,Darren Grainger,Panthers,GAST,57,30.4,506,48.7,46.5,21.9,-19,1.9,-21.4
2022,4565358,Hunter Dekkers,Cyclones,ISU,55.4,6.7,589,31.4,52.3,-3.5,-17.5,0,-17.5
2022,4373934,Chevan Cordeiro,Spartans,SJSU,55,25.9,612,48,59.3,11.1,-26.9,5.9,-28.5
2022,4373895,Ben Wooldridge,Ragin' Cajuns,UL,53.9,5.1,313,16.4,15.1,6.3,-4.7,0.3,-5.2
2022,4362365,Davis Brin,Golden Hurricane,TLSA,53.5,11.4,328,24.3,38.3,6,-20.5,4.3,-24.3
2022,4685201,Tanner McKee,Cardinal,STAN,53.5,1.8,529,20.8,36.3,-2.9,-16.4,5.4,-18
2022,4426335,Graham Mertz,Badgers,WISC,52.9,-6,371,9,15.3,2.1,-10.3,3.1,-11.5
2022,4685186,Tyler Van Dyke,Hurricanes,MIA,52.8,4,315,16.8,28.9,-3.2,-8.7,0.3,-9.3
2022,4291782,Chase Cunningham,Blue Raiders,MTSU,52.1,18.9,608,37.2,45.2,5.5,-17.8,4.3,-17.8
2022,4697512,Robby Ashford,Tigers,AUB,50.3,-23.1,454,-1,-2.1,15.9,-12.6,-0.8,-13.9
2022,4916436,E.J. Warner,Owls,TEM,50.3,13.9,488,32.4,43.6,-6.3,-4.4,0.7,-5.3
2022,4430033,Cooper Legas,Aggies,USU,49.9,4.1,364,18.4,24.3,5.4,-12.7,2.1,-13.3
2022,4360230,Emory Jones,Sun Devils,ASU,49.5,1.5,287,11.5,19.2,1.7,-9.9,1.5,-10.9
2022,4361493,Jack Plummer,Boilermakers,PUR,49.3,5,550,27.6,41.8,4.8,-21.2,2.9,-22
2022,4240020,James Blackman,Red Wolves,ARST,49.2,1.9,436,20.1,39.4,4.1,-24,2.5,-25.9
