13,1903,USA,Cameron HALE,8.51,"",International Women's Group B Traditional Nanquan,Taolu,Emei
14,1312,IND,TRUPTI DEEPAK CHANDWADKAR,8.45,"",International Women's Group B Traditional Nanquan,Taolu,Emei
15,1957,USA,Victoria NG,8.45,"",International Women's Group B Traditional Nanquan,Taolu,Emei
16,1314,IRI,bahar jokar,8.45,"",International Women's Group B Traditional Nanquan,Taolu,Emei

Table 74,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1749,TUR,Bedirhan CAPOGLU,9.03,1st Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
2,1246,HKG,NGAN Lok Man,8.98,1st Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
3,1232,GRE,KLAVAS GEORGIOS,8.92,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
4,1863,USA,Nicholas LI,8.87,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
5,1735,TPE,KUO hsuan kai,8.83,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
6,1150,CZE,Karel Kral,8.73,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
7,1845,USA,John HUANG,8.73,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
8,1520,MAS,YU SHYAN TANG,8.73,2nd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
9,1075,BRA,Miguel de Oliveira MANACERO,8.72,3rd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
10,1518,MAS,WEI YE LEE,8.71,3rd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
11,1836,USA,Han Mingzhe LI,8.70,3rd Category Prize,International Men's Group B Other Traditional Nanquan,Taolu,Emei
12,1513,MAS,PEI YU TAN,8.69,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
13,1727,SVK,Matus PRCIN,8.69,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
14,1792,USA,Abhirup DASGUPTA,8.68,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
15,1816,USA,Caleb YEUNG,8.68,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
16,1593,POL,Lukasz Maslanka,8.66,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
17,1147,CZE,Jakub Miratsky,8.66,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei
18,1217,GEO,RAULI MAMEDOVI,8.66,"",International Men's Group B Other Traditional Nanquan,Taolu,Emei

Table 75,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1696,RUS,Tatiana IVSHINA,9.14,1st Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
2,1277,HKG,LOR Sum Lok Holly,9.00,1st Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
3,1300,HKG,YUEN Ka Ying,8.95,2nd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
4,1789,UKR,OLENA BILA,8.90,2nd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
5,1943,USA,Queenie LI,8.78,2nd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
6,1524,MAS,PEI CHEE LAI,8.76,2nd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
7,1488,MAC,HAO LEI U,8.76,2nd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
8,1155,CZE,Veronika Partikova,8.72,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
9,1487,MAC,CHU HIO IAN,8.70,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
10,1602,POL,Katarzyna Migdal,8.69,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
11,1527,MAS,SOO LING KEE,8.67,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
12,1921,USA,Justine AGALOOS,8.66,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
13,1152,CZE,Alzbeta Rouzkova,8.66,3rd Category Prize,International Women's Group C Traditional Nanquan,Taolu,Emei
14,1082,BRA,Tamiris de Moraes KATO,8.61,"",International Women's Group C Traditional Nanquan,Taolu,Emei
15,1308,IND,KARAMJIT KAUR,8.60,"",International Women's Group C Traditional Nanquan,Taolu,Emei
16,1637,RSA,Mohomotji Mapudi MARISHANE,8.59,"",International Women's Group C Traditional Nanquan,Taolu,Emei
17,1056,BOL,Wanda Huang Calla,8.58,"",International Women's Group C Traditional Nanquan,Taolu,Emei
18,1144,COL,MAIRA PAMELA GONZALEZ SIERRA,8.56,"",International Women's Group C Traditional Nanquan,Taolu,Emei
19,1683,RUS,Anastasiia MITROFANOVA,8.55,"",International Women's Group C Traditional Nanquan,Taolu,Emei

Table 76,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1256,HKG,ZHU Yuanpeng,9.16,1st Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
2,1240,HKG,LEE Chun Pong Bruce,9.15,1st Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
3,1795,USA,Alex TRAN,9.14,1st Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
4,1650,RUS,Artem ALTYSHEV,9.13,2nd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
5,1596,POL,Tomasz Bilut,8.92,2nd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
6,1510,MAS,KAH JOON KOO,8.87,2nd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
7,1730,TJK,KHURSHDZODA MIRZODALERKHON,8.85,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
8,1249,HKG,SUEN Hung Kong,8.80,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
9,1508,MAS,HENG XIAN LEE,8.78,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
10,1521,MAS,YU WAI LIN,8.78,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
11,1964,YEM,BASSAM AHMED LWZA,8.77,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
12,1713,SRI,P.JEEWAN MADURANGA,8.76,3rd Category Prize,International Men's Group C Other Nanquan,Taolu,Emei
13,1028,AUS,Mitchell Chiew,8.75,"",International Men's Group C Other Nanquan,Taolu,Emei
14,1021,AUS,Gee Jhung Siu,8.71,"",International Men's Group C Other Nanquan,Taolu,Emei
15,1509,MAS,HONG CHUN LEE,8.70,"",International Men's Group C Other Nanquan,Taolu,Emei
16,1812,USA,Brian HUTCHINSON,8.67,"",International Men's Group C Other Nanquan,Taolu,Emei
17,1241,HKG,LI Kwai Yuen,8.66,"",International Men's Group C Other Nanquan,Taolu,Emei
18,1506,MAS,CHUN ONN LIAU,8.63,"",International Men's Group C Other Nanquan,Taolu,Emei
19,1303,IND,AYUSH SHARMA,8.60,"",International Men's Group C Other Nanquan,Taolu,Emei
20,1304,IND,PRASHANT BALAKU GAIKWAD,8.31,"",International Men's Group C Other Nanquan,Taolu,Emei

Table 77,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1297,HKG,YEUNG Michelle,8.91,1st Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
2,1692,RUS,Kamila IMANGULOVA,8.88,2nd Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
3,1525,MAS,SHAFEI LEE,8.77,2nd Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
4,1120,CAN,Lissy Liu,8.75,3rd Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
5,1955,USA,Tori MATULA,8.67,3rd Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
6,1952,USA,Shining XI,8.55,3rd Category Prize,International Women's Group B Dao (Broadsword),Taolu,Emei
7,1211,FRA,TROLEZ Camille,8.45,"",International Women's Group B Dao (Broadsword),Taolu,Emei
8,1209,FRA,SOUMACHE Colette,8.43,"",International Women's Group B Dao (Broadsword),Taolu,Emei
9,1721,SRI,A.V.AKESHA DE SILVA,8.42,"",International Women's Group B Dao (Broadsword),Taolu,Emei
10,1203,FRA,GAY Lauranne,8.40,"",International Women's Group B Dao (Broadsword),Taolu,Emei

Table 78,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1738,TPE,LIU chang min,8.90,1st Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
2,1675,RUS,Vladimir KAMASHEV,8.87,1st Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
3,1651,RUS,Artem KOCHEMASOV,8.85,2nd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
4,1339,ITA,Michele Stefano RUPPOLO,8.78,2nd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
5,1086,BRU,Ericsson Bong Cheng Loong,8.77,2nd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
6,1442,KAZ,Rustamov Attila,8.76,3rd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
7,1528,MEX,Adrian TEYECHEA L,8.75,3rd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
8,1824,USA,Ean BENNETT,8.70,3rd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
9,1845,USA,John HUANG,8.67,3rd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
10,1341,ITA,Patrizio MAIORANO,8.66,3rd Category Prize,International Men's Group B Dao (Broadsword),Taolu,Emei
11,1535,MEX,Raul GUTIERREZ,8.63,"",International Men's Group B Dao (Broadsword),Taolu,Emei
12,1883,USA,Tyler MALLORY,8.62,"",International Men's Group B Dao (Broadsword),Taolu,Emei
13,1150,CZE,Karel Kral,8.55,"",International Men's Group B Dao (Broadsword),Taolu,Emei
14,1530,MEX,Enrique TEYECHEA,8.51,"",International Men's Group B Dao (Broadsword),Taolu,Emei
15,1704,SRI,H.G.T.S SAMARAKOON,8.35,"",International Men's Group B Dao (Broadsword),Taolu,Emei
16,1201,FRA,SOUMACHE Lancelot,8.31,"",International Men's Group B Dao (Broadsword),Taolu,Emei

Table 79,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1740,TPE,WU chia hsin,8.91,1st Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
2,1687,RUS,Elena VASENINA,8.90,2nd Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
3,1691,RUS,Iuliia TIMIRKINA,8.84,2nd Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
4,1079,BRA,Raquel dos Santos ARAUJO,8.74,3rd Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
5,1285,HKG,NG WONG Jenny,8.67,3rd Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
6,1328,ITA,Alessia TARTUFOLI,8.65,3rd Category Prize,International Women's Group C Dao (Broadsword),Taolu,Emei
7,1460,KGZ,Liubov SERIAKOVA,8.59,"",International Women's Group C Dao (Broadsword),Taolu,Emei
8,1407,JPN,MIHARU TAKEUCHI,8.56,"",International Women's Group C Dao (Broadsword),Taolu,Emei
9,1077,BRA,Cristiane Aparecida SIMAO,8.53,"",International Women's Group C Dao (Broadsword),Taolu,Emei
10,1146,COL,PAULA ANDREA LOTERO GARNICA,8.46,"",International Women's Group C Dao (Broadsword),Taolu,Emei

Table 80,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1484,MAC,TIAN CHUNYANG,9.10,1st Category Prize,International Men's Group D Dao (Broadsword),Taolu,Emei
1,1131,CHN,ZHANG KAI,9.10,1st Category Prize,International Men's Group D Dao (Broadsword),Taolu,Emei
3,1359,JPN,KENSUKE SAKAI,8.91,3rd Category Prize,International Men's Group D Dao (Broadsword),Taolu,Emei
4,1113,CAN,Wai Pui Chung,8.85,3rd Category Prize,International Men's Group D Dao (Broadsword),Taolu,Emei
5,1722,SUI,Alexandre Yvan MATHYS,8.84,"",International Men's Group D Dao (Broadsword),Taolu,Emei
6,1371,JPN,YOSHIHIRO NISHIKAWA,8.70,"",International Men's Group D Dao (Broadsword),Taolu,Emei
7,1968,ECU,GERARDO RUBIO,8.61,"",International Men's Group D Dao (Broadsword),Taolu,Emei

Table 81,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1163,EGY,Hesham Nabil Abdelnabi Mohamed,9.15,1st Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
2,1247,HKG,SAT Pak Long,9.01,1st Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
3,1167,EGY,Mohamed nagi Ali Mohamed,8.95,2nd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
4,1480,MAC,LI SHAOYUE,8.95,2nd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
5,1254,HKG,YEUNG Chung Hei,8.94,2nd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
6,1672,RUS,Vasilii KISLITCYN,8.92,2nd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
7,1176,ESP,DAVID MARTIN ALCALDE,8.91,2nd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
8,1446,KAZ,Yedilbayev Askarbay,8.90,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
9,1485,MAC,WONG IOK LAM,8.89,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
10,1334,ITA,Gianluigi BISONI,8.86,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
11,1604,ROU,Claudiu Mihaila,8.82,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
12,1027,AUS,Mitchell Brown,8.81,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
13,1772,UKR,Maksym Kolotilkin,8.79,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
14,1148,CZE,Jiri Hauska,8.78,3rd Category Prize,International Men's Group C Taiji Jian,Taolu,Emei
15,1818,USA,Cheng ZHANG,8.76,"",International Men's Group C Taiji Jian,Taolu,Emei
16,1321,IRI,seyed hamed katouzi,8.76,"",International Men's Group C Taiji Jian,Taolu,Emei
17,1464,KUW,Fahd A ALAJMI,8.75,"",International Men's Group C Taiji Jian,Taolu,Emei
18,1224,GER,Marc Koesling,8.73,"",International Men's Group C Taiji Jian,Taolu,Emei
19,1248,HKG,SO King Ho,8.73,"",International Men's Group C Taiji Jian,Taolu,Emei
20,1197,FRA,REYNIER Martin,8.72,"",International Men's Group C Taiji Jian,Taolu,Emei
21,1630,RSA,Thomas WIID,8.71,"",International Men's Group C Taiji Jian,Taolu,Emei
22,1322,IRI,shahriar ghasemipour nikbin,8.69,"",International Men's Group C Taiji Jian,Taolu,Emei
23,1181,ESP,MARIO SIMON GARCIA,8.68,"",International Men's Group C Taiji Jian,Taolu,Emei

Table 82,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1961,USA,Xue Ming HUIE,9.05,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
2,1913,USA,Haojie WU,8.99,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
3,1429,JPN,YOSHIE SATO,8.97,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
4,1410,JPN,MINA MORIOKA,8.95,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
5,1568,NZL,Diana Kam Yoke Lau,8.92,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
6,1431,JPN,YUKIKO YAMAJI,8.91,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
7,1043,AUS,Sally Yanhui Lin,8.91,1st Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
8,1287,HKG,SENG Choa Ee Tricia,8.90,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
9,1956,USA,Vicki ARMES,8.90,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
10,1400,JPN,MASAMI SUETSUGU,8.84,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
11,1421,JPN,TAMAKO MURATA,8.82,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
12,1411,JPN,MIYUKI ITO,8.81,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
13,1282,HKG,NG Mei Kuen,8.80,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
14,1428,JPN,YOKO UKAI,8.80,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
15,1413,JPN,NORIKO KAMATA,8.79,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
16,1690,RUS,Irina EVSTIGNEEVA,8.79,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
17,1426,JPN,YASUYO ATSUMI,8.78,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
18,1430,JPN,YU NAKAGAWA,8.78,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
19,1695,RUS,Tatiana IUREVA,8.78,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
20,1036,AUS,Cheryl Sam Toi,8.78,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
21,1523,MAS,LEE BOEY KOH,8.76,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
22,1494,MAC,WONG WUN U,8.76,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
23,1275,HKG,LI So Ling Christina,8.76,2nd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
24,1405,JPN,MIDORI TAKANO,8.75,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei

Table 83,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
26,1126,CAN,Yee Yat-Kwan,8.75,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
27,1280,HKG,NG Kit Yee,8.73,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
28,1035,AUS,Angela Jia Li Mak,8.72,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
29,1299,HKG,YU Fung Mei Patricia,8.72,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
29,1268,HKG,LAI Tsz Man,8.72,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
31,1261,HKG,CHEUNG Yat Wah Carol,8.72,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
32,1940,USA,Ping WU,8.72,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
33,1041,AUS,Rebecca Pui Ting Ho,8.70,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
34,1205,FRA,LACOUTURE-TROLEZ Stephaniee,8.70,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
35,1271,HKG,LAU Kit Ming Tammy,8.70,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
36,1390,JPN,JUNKO KIDO,8.70,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
37,1284,HKG,NG Wing Kam,8.69,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
38,1295,HKG,YAN Hiu Kwan,8.67,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
39,1548,NED,Sabine Bock,8.67,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
40,1378,JPN,EMIKO SAKUMA,8.66,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
41,1259,HKG,CHAN Yuen Kwan,8.66,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
42,1278,HKG,LUK Cheung Fung Grendy,8.66,3rd Category Prize,International Women's Group D Taiji Jian,Taolu,Emei
43,1301,HKG,YUNG Sin Yee Cynthia,8.65,"",International Women's Group D Taiji Jian,Taolu,Emei
44,1272,HKG,LAU Sum Wing,8.65,"",International Women's Group D Taiji Jian,Taolu,Emei
45,1490,MAC,VONG MEI FONG,8.64,"",International Women's Group D Taiji Jian,Taolu,Emei
46,1286,HKG,PANG Yuk Mui,8.64,"",International Women's Group D Taiji Jian,Taolu,Emei
47,1685,RUS,Antonina IVANOVA,8.63,"",International Women's Group D Taiji Jian,Taolu,Emei
48,1281,HKG,NG Lai Ling Maggie,8.62,"",International Women's Group D Taiji Jian,Taolu,Emei
49,1212,FRA,VIGNON Roxane,8.62,"",International Women's Group D Taiji Jian,Taolu,Emei

Table 84,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
51,1274,HKG,LEUNG Yuen Nga Barbara,8.61,"",International Women's Group D Taiji Jian,Taolu,Emei
52,1432,JPN,YUMIKO ICHIKAWA,8.60,"",International Women's Group D Taiji Jian,Taolu,Emei
53,1260,HKG,CHENG Hsueh Chih,8.60,"",International Women's Group D Taiji Jian,Taolu,Emei
54,1408,JPN,MIKIKO UEDA,8.60,"",International Women's Group D Taiji Jian,Taolu,Emei
55,1417,JPN,SAKIKO KOMURO,8.58,"",International Women's Group D Taiji Jian,Taolu,Emei
56,1257,HKG,BALEROS Henriette Patricia,8.57,"",International Women's Group D Taiji Jian,Taolu,Emei
57,1267,HKG,KONG Yee Wan,8.57,"",International Women's Group D Taiji Jian,Taolu,Emei
58,1290,HKG,TANG Yuk Ling,8.55,"",International Women's Group D Taiji Jian,Taolu,Emei
59,1283,HKG,NG Shiow Lan Liza,8.55,"",International Women's Group D Taiji Jian,Taolu,Emei
60,1374,JPN,AKIKO KATO,8.55,"",International Women's Group D Taiji Jian,Taolu,Emei
61,1298,HKG,YOO Hwa Soo,8.55,"",International Women's Group D Taiji Jian,Taolu,Emei
62,1264,HKG,CHOW Wan Ming Mary,8.54,"",International Women's Group D Taiji Jian,Taolu,Emei
63,1640,RSA,Rutendo NGARA,8.54,"",International Women's Group D Taiji Jian,Taolu,Emei
64,1258,HKG,CHAN Sau Lan Cecilia,8.52,"",International Women's Group D Taiji Jian,Taolu,Emei
65,1262,HKG,CHIH Ellen,8.50,"",International Women's Group D Taiji Jian,Taolu,Emei
66,1323,IRI,soad kaheni,8.50,"",International Women's Group D Taiji Jian,Taolu,Emei
67,1263,HKG,CHOW Chi Lan,8.46,"",International Women's Group D Taiji Jian,Taolu,Emei
68,1276,HKG,LO Kam Fung,8.45,"",International Women's Group D Taiji Jian,Taolu,Emei
69,1291,HKG,WONG Chor Ying Christina,8.35,"",International Women's Group D Taiji Jian,Taolu,Emei

Table 85,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1133,CHN,ZHU XIANGHUA,9.20,1st Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
2,1356,JPN,KOURIN JO,9.14,1st Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
3,1127,CHN,HUI HETONG,9.13,1st Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
4,1565,NZL,David John Thew,9.06,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
5,1670,RUS,Sergey SUKHOVEY,9.04,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
6,1032,AUS,Sherman Shu Hang Mak,8.91,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
7,1664,RUS,Natig VELIEV,8.88,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
8,1161,EGY,Hassan khalifa Zayed Mahmoud,8.88,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
9,1358,JPN,KATSUTO TAKANO,8.86,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
10,1220,GER,Christian Ameis,8.84,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
11,1221,GER,Eric Jonischkeit,8.84,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
12,1317,IRI,mahdi ramezanzadeh,8.84,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
13,1166,EGY,Mohamed Kamel Abdelhady Saad,8.84,2nd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
14,1319,IRI,saeed atazadeh,8.83,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
15,1251,HKG,TIK Hoffman Ho Kit,8.83,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
16,1657,RUS,Edgar TOBUKOV,8.82,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
17,1179,ESP,JUAN JOSE ESTRELLA SANCHEZ,8.80,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
18,1673,RUS,Vasily SAMSONOV,8.80,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
19,1725,SVK,Marek SKOLUDA,8.78,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
20,1070,BRA,Krishna Ramos RAZA,8.77,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
21,1072,BRA,Marcio Luiz ZAQUEU,8.77,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
22,1942,USA,Qiyue ZHANG,8.77,3rd Category Prize,International Men's Group D Taiji Jian,Taolu,Emei
23,1019,AUS,Desmond Chung,8.76,"",International Men's Group D Taiji Jian,Taolu,Emei
24,1887,USA,Wen-lin FAN,8.75,"",International Men's Group D Taiji Jian,Taolu,Emei

Table 86,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
26,1243,HKG,MOK Kim Tong,8.73,"",International Men's Group D Taiji Jian,Taolu,Emei
27,1139,COL,JOSE MIGUEL GOMEZ RANGES,8.69,"",International Men's Group D Taiji Jian,Taolu,Emei
28,1192,FRA,KLINGER Michael,8.68,"",International Men's Group D Taiji Jian,Taolu,Emei
29,1362,JPN,KIICHI KOBAYASHI,8.66,"",International Men's Group D Taiji Jian,Taolu,Emei
29,1138,COL,EDGAR FERNANDEZ OBREGON,8.65,"",International Men's Group D Taiji Jian,Taolu,Emei
31,1068,BRA,Hemerson Carvalho de OLIVEIRA,8.65,"",International Men's Group D Taiji Jian,Taolu,Emei
32,1238,HKG,LAU King Yuen,8.64,"",International Men's Group D Taiji Jian,Taolu,Emei
33,1868,USA,Quang UONG,8.59,"",International Men's Group D Taiji Jian,Taolu,Emei
34,1367,JPN,MITSUAKI HIGO,8.52,"",International Men's Group D Taiji Jian,Taolu,Emei

Table 87,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1107,CAN,Ng Pang Yee Allen,8.90,1st Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
2,1888,USA,Wesley BISHOP,8.88,1st Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
3,1828,USA,Eric SNYDER,8.88,1st Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
4,1235,HKG,HO Wing Keung,8.85,1st Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
5,1117,CAN,Zhu Ming,8.85,1st Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
6,1350,JPN,ANRI TAKEDA,8.80,2nd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
7,1478,MAC,LEI IAM CHEONG,8.78,2nd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
8,1477,MAC,KOU KAM HONG,8.77,2nd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
9,1115,CAN,Wu Lawrence Man Wai,8.77,2nd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
10,1020,AUS,Edward Nugent,8.75,3rd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
11,1566,NZL,David Wong,8.73,3rd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
12,1017,AUS,Choo Beng Chew,8.72,3rd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
13,1515,MAS,SAY PENG YEO,8.72,3rd Category Prize,International Men's Group E Taiji Jian,Taolu,Emei
